fecha,person_id,person_name,bloque,fiabilidad,fuente,procedencia,familia
1998-05-06,84,"ALASINO, AUGUSTO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,236,"BAUZA, EDUARDO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,90,"HUMADA, JULIO CESAR",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,216,"LOPEZ, ALCIDES HUMBERTO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,234,"MENEGHINI, JAVIER REYNALDO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Radical / Cambiemos / JxC
1998-05-06,221,"OUDIN, ERNESTO RENE",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Provincial & other alliances
1998-05-06,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Provincial & other alliances
1998-05-06,106,"VAQUIR, OMAR MUHAMAD",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-06,96,"VILLARROEL, PEDRO GUILLERMO",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Provincial & other alliances
1998-05-06,229,"VILLAVERDE, JORGE ANTONIO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/06-05-1998/13/downloadTac,Peronist / Justicialist
1998-05-13,42,"SOLANA, JORGE D.",MOVIMIENTO POPULAR NEUQUINO,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/13-05-1998/15/downloadTac,Provincial & other alliances
1998-05-20,241,"DEL PIERO, PEDRO",Fre.Pa.So,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1998/18/downloadTac,Provincial & other alliances
1998-05-20,244,"GARCIA ARECHA, JOSE MARIA",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1998/18/downloadTac,Radical / Cambiemos / JxC
1998-05-20,244,"GARCIA ARECHA, JOSE MARIA",UCR - UNIÓN CÍVICA RADICAL,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1998/18/downloadTac,Radical / Cambiemos / JxC
1998-05-20,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1998/18/downloadTac,Peronist / Justicialist
1998-05-20,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/20-05-1998/18/downloadTac,Radical / Cambiemos / JxC
1998-05-27,84,"ALASINO, AUGUSTO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Peronist / Justicialist
1998-05-27,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Provincial & other alliances
1998-05-27,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Radical / Cambiemos / JxC
1998-05-27,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Radical / Cambiemos / JxC
1998-05-27,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Peronist / Justicialist
1998-05-27,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Radical / Cambiemos / JxC
1998-05-27,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Radical / Cambiemos / JxC
1998-05-27,218,"MAYA, HECTOR MARIA",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Peronist / Justicialist
1998-05-27,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Provincial & other alliances
1998-05-27,106,"VAQUIR, OMAR MUHAMAD",JUSTICIALISTA,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Peronist / Justicialist
1998-05-27,96,"VILLARROEL, PEDRO GUILLERMO",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/27-05-1998/21/downloadTac,Provincial & other alliances
1998-06-03,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Provincial & other alliances
1998-06-03,12,"FIGUEROA, JOSE OSCAR",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Peronist / Justicialist
1998-06-03,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Radical / Cambiemos / JxC
1998-06-03,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Radical / Cambiemos / JxC
1998-06-03,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Radical / Cambiemos / JxC
1998-06-03,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Radical / Cambiemos / JxC
1998-06-03,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Provincial & other alliances
1998-06-03,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/03-06-1998/22/downloadTac,Provincial & other alliances
1998-06-10,1,"AGUIRRE LANARI, JUAN RAMON",Liberal,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Provincial & other alliances
1998-06-10,205,"AGUNDEZ, JORGE ALFREDO",UCR - UNIÓN CÍVICA RADICAL,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Radical / Cambiemos / JxC
1998-06-10,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Provincial & other alliances
1998-06-10,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Provincial & other alliances
1998-06-10,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Radical / Cambiemos / JxC
1998-06-10,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Peronist / Justicialist
1998-06-10,218,"MAYA, HECTOR MARIA",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Peronist / Justicialist
1998-06-10,219,"MELGAREJO, JUAN IGNACIO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Radical / Cambiemos / JxC
1998-06-10,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Provincial & other alliances
1998-06-10,94,"VERNA, CARLOS ALBERTO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Peronist / Justicialist
1998-06-10,96,"VILLARROEL, PEDRO GUILLERMO",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/10-06-1998/24/downloadTac,Provincial & other alliances
1998-06-24,205,"AGUNDEZ, JORGE ALFREDO",UCR - UNIÓN CÍVICA RADICAL,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/24-06-1998/26/downloadTac,Radical / Cambiemos / JxC
1998-06-24,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/24-06-1998/26/downloadTac,Provincial & other alliances
1998-06-24,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/24-06-1998/26/downloadTac,Radical / Cambiemos / JxC
1998-07-01,1,"AGUIRRE LANARI, JUAN RAMON",Liberal,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1998/28/downloadTac,Provincial & other alliances
1998-07-01,84,"ALASINO, AUGUSTO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1998/28/downloadTac,Peronist / Justicialist
1998-07-01,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1998/28/downloadTac,Radical / Cambiemos / JxC
1998-07-01,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1998/28/downloadTac,Radical / Cambiemos / JxC
1998-07-01,92,"SAN MILLAN, JULIO ARGENTINO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/01-07-1998/28/downloadTac,Peronist / Justicialist
1998-07-15,90,"HUMADA, JULIO CESAR",JUSTICIALISTA,declaracion,declaracion en el recinto,https://www.senado.gov.ar/parlamentario/sesiones/15-07-1998/29/downloadTac,Peronist / Justicialist
1998-08-05,1,"AGUIRRE LANARI, JUAN RAMON",Liberal,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Provincial & other alliances
1998-08-05,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Radical / Cambiemos / JxC
1998-08-05,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Radical / Cambiemos / JxC
1998-08-05,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Radical / Cambiemos / JxC
1998-08-05,90,"HUMADA, JULIO CESAR",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Peronist / Justicialist
1998-08-05,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Radical / Cambiemos / JxC
1998-08-05,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Radical / Cambiemos / JxC
1998-08-05,221,"OUDIN, ERNESTO RENE",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Peronist / Justicialist
1998-08-05,222,"PARDO, ÁNGEL FRANCISCO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Peronist / Justicialist
1998-08-05,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Provincial & other alliances
1998-08-05,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/05-08-1998/31/downloadTac,Provincial & other alliances
1998-08-12,86,"BRANDA, RICARDO ALBERTO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/12-08-1998/34/downloadTac,Peronist / Justicialist
1998-08-26,1,"AGUIRRE LANARI, JUAN RAMON",Liberal,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Provincial & other alliances
1998-08-26,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,211,"DE LA SOTA, JOSE MANUEL",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Peronist / Justicialist
1998-08-26,211,"DE LA SOTA, JOSE MANUEL",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Peronist / Justicialist
1998-08-26,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,244,"GARCIA ARECHA, JOSE MARIA",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,216,"LOPEZ, ALCIDES HUMBERTO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,216,"LOPEZ, ALCIDES HUMBERTO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Radical / Cambiemos / JxC
1998-08-26,105,"MARANGUELLO, PEDRO CARLOS",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Peronist / Justicialist
1998-08-26,95,"MASSAT, JORGE JOSE",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Peronist / Justicialist
1998-08-26,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/26-08-1998/39/downloadTac,Provincial & other alliances
1998-09-09,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Provincial & other alliances
1998-09-09,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Radical / Cambiemos / JxC
1998-09-09,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Peronist / Justicialist
1998-09-09,211,"DE LA SOTA, JOSE MANUEL",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Peronist / Justicialist
1998-09-09,211,"DE LA SOTA, JOSE MANUEL",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Peronist / Justicialist
1998-09-09,241,"DEL PIERO, PEDRO",Fre.Pa.So,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Provincial & other alliances
1998-09-09,241,"DEL PIERO, PEDRO",Fre.Pa.So,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Provincial & other alliances
1998-09-09,12,"FIGUEROA, JOSE OSCAR",JUSTICIALISTA,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Peronist / Justicialist
1998-09-09,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Radical / Cambiemos / JxC
1998-09-09,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Radical / Cambiemos / JxC
1998-09-09,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,llamado,llamado de la presidencia,https://www.senado.gov.ar/parlamentario/sesiones/09-09-1998/44/downloadTac,Provincial & other alliances
