session_date,file,office,person,basis
1999-03-03,1999-03-03_r02_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,prosecretario,Alejandro L. Colombo,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,prosecretario,Alfredo A. Luques,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,prosecretario,Mario L. Pontaquarto,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,secretario,Juan Carlos Oyarzún,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,secretario,Matilde del Valle Guerrero,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,secretario,Pedro C. Maranguello,masthead
1999-03-10,1999-03-10_r03_EN_MINORIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,secretario,Matilde del Valle Guerrero,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-03-24,1999-03-24_r04_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,secretario,Matilde del Valle Guerrero,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-04-07,1999-04-07_r06_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,secretario,Matilde del Valle Guerrero,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,vicepresidente 1°,Mario A. Losada,masthead
1999-04-14,1999-04-14_r08_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-04-21,1999-04-21_r10_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-04-28,1999-04-28_r14_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-05-05,1999-05-05_r15_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,prosecretario,Alejandro L. Colombo,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,prosecretario,Mario L. Pontaquarto,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,prosecretario,Ricardo Balestra,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,secretario,Juan Carlos Oyarzún,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,secretario,Pedro C. Maranguello,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,secretario,Víctor Eduardo Pereira,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,vicepresidente 1°,Mario A. Losada,masthead
1999-05-12,1999-05-12_r18_ESPECIAL,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-05-12,1999-05-12_r19_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,prosecretario,Alejandro L. Colombo,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,prosecretario,Mario L. Pontaquarto,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,prosecretario,Ricardo Balestra,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,secretario,Juan Carlos Oyarzún,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,secretario,Pedro C. Maranguello,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,secretario,Víctor Eduardo Pereira,masthead
1999-05-19,1999-05-19_r20_EN_MINORIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,presidente provisional,Eduardo Menem,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,prosecretario,Alejandro L. Colombo,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,prosecretario,Mario L. Pontaquarto,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,prosecretario,Ricardo Balestra,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,secretario,Juan Carlos Oyarzún,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,secretario,Pedro C. Maranguello,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,secretario,Víctor Eduardo Pereira,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,vicepresidente 1°,Mario A. Losada,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-06-02,1999-06-02_r21_ESPECIAL,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-06-09,1999-06-09_r22_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,prosecretario,Alejandro L. Colombo,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,prosecretario,Mario L. Pontaquarto,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,prosecretario,Ricardo Balestra,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,secretario,Juan Carlos Oyarzún,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,secretario,Pedro C. Maranguello,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,secretario,Víctor Eduardo Pereira,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,vicepresidente 1°,Mario A. Losada,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,vicepresidente 1°,Mario A. Losada,masthead
1999-06-16,1999-06-16_r24_ESPECIAL,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-06-16,1999-06-16_r25_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,vicepresidente 1°,Mario A. Losada,masthead
1999-06-23,1999-06-23_r29_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-06-30,1999-06-30_r30_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-07-07,1999-07-07_r31_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-07-14,1999-07-14_r35_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-08-04,1999-08-04_r37_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-08-11,1999-08-11_r39_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,presidente provisional,Eduardo Menem,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,prosecretario,Alejandro L. Colombo,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,prosecretario,Mario L. Pontaquarto,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,prosecretario,Ricardo Balestra,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,secretario,Juan Carlos Oyarzún,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,secretario,Pedro C. Maranguello,masthead
1999-08-18,1999-08-18_r42_EN_MINORIA,secretario,Víctor Eduardo Pereira,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-08-25,1999-08-25_r43_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-09-01,1999-09-01_r44_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-09-15,1999-09-15_r45_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-09-22,1999-09-22_r46_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,presidente provisional,Eduardo Menem,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,prosecretario,Alejandro L. Colombo,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,prosecretario,Mario L. Pontaquarto,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,prosecretario,Ricardo Balestra,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,secretario,Juan Carlos Oyarzún,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,secretario,Pedro C. Maranguello,masthead
1999-09-29,1999-09-29_r50_EN_MINORIA,secretario,Víctor Eduardo Pereira,masthead
1999-10-06,1999-10-06_r51_EN_MINORIA,presidente provisional,Eduardo Menem,masthead
1999-10-06,1999-10-06_r51_EN_MINORIA,secretario,Juan Carlos Oyarzún,masthead
1999-10-06,1999-10-06_r51_EN_MINORIA,secretario,Pedro C. Maranguello,masthead
1999-10-06,1999-10-06_r51_EN_MINORIA,secretario,Víctor Eduardo Pereira,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,vicepresidente 1°,Mario A. Losada,masthead
1999-10-27,1999-10-27_r52_ORDINARIA,vicepresidente de la nacion,Carlos F. Ruckauf,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-11-03,1999-11-03_r53_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-11-04,1999-11-04_r55_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-11-10,1999-11-10_r57_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,secretario,Juan Carlos Oyarzún,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,secretario,Pedro C. Maranguello,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,secretario,Víctor Eduardo Pereira,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,vicepresidente,Antonio Cafiero,masthead
1999-11-17,1999-11-17_r59_ORDINARIA,vicepresidente 2°,Roberto A. Ulloa,masthead
1999-11-24,1999-11-24_r00_ASAMBLEA,presidente de la honorable camara de diputados,Alberto Reinaldo Pierri,masthead
1999-11-24,1999-11-24_r62_ORDINARIA,presidente provisional,Eduardo Menem,masthead
1999-11-24,1999-11-24_r62_ORDINARIA,prosecretario,Alejandro L. Colombo,masthead
1999-11-24,1999-11-24_r62_ORDINARIA,prosecretario,Mario L. Pontaquarto,masthead
1999-11-24,1999-11-24_r62_ORDINARIA,prosecretario,Ricardo Balestra,masthead
1999-11-24,1999-11-24_r00_ASAMBLEA,secretario,Esther H. Pereyra Arandía de Pérez Pardo,masthead
1999-11-24,1999-11-24_r00_ASAMBLEA,secretario,Juan Carlos Oyarzún,masthead
