fecha,person_id,person_name,bloque,bloque_dicho,presidente_del_bloque,archivo,url,cita
1999-12-09,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,si,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por La Rioja presidente del bloque de la Unión Cívica Radical. Sr. GALVÁN
1999-12-09,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,Partido Justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Justicialista. Sr. GIOJA
1999-12-09,20,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,bloque radical,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,"Tiene la palabra el señor senador por Misiones del bloque radical, o de la Alianza. Sr. LOSADA"
1999-12-09,218,"MAYA, HECTOR MARIA",JUSTICIALISTA,bloque justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por Entre Ríos del bloque justicialista. Sr. MAYA
1999-12-09,248,"PRUYAS, TOMAS RUBEN",JUSTICIALISTA,bloque justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por Corrientes del bloque justicialista. Sr. PRUYAS
1999-12-09,233,"TELL, ALBERTO MAXIMO",JUSTICIALISTA,bloque justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por Jujuy del bloque justicialista. Sr. TELL
1999-12-09,228,"USANDIZAGA, HORACIO DANIEL",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por Santa Fe de la Unión Cívica Radical. Sr. USANDIZAGA
1999-12-09,94,"VERNA, CARLOS ALBERTO",JUSTICIALISTA,bloque justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por La Pampa del bloque justicialista. Sr. VERNA
1999-12-28,230,"YOMA, JORGE RAÚL",JUSTICIALISTA,Partido Justicialista,,1999-12-28_r71_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/28-12-1999/71/downloadTac,Tiene la palabra el señor senador por La Rioja del Partido Justicialista. Sr. YOMA
2000-02-23,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,2000-02-23_r73_EXTRAORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-02-2000/73/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
2000-02-23,218,"MAYA, HECTOR MARIA",JUSTICIALISTA,bloque justicialista,,2000-02-23_r73_EXTRAORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-02-2000/73/downloadTac,Tiene la palabra el señor senador por Entre Ríos del bloque justicialista. Sr. MAYA
