fecha,acta_id,senador,bloque,provincia,voto
2005-03-09,1959,"MULLER, MABEL HILDA",,BUENOS AIRES,AFIRMATIVO
2005-03-09,1959,"AVELIN DE GINESTAR, NANCY",,SAN JUAN,AFIRMATIVO
2005-03-16,1912,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,AUSENTE
2005-03-16,1912,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AFIRMATIVO
2005-03-16,1912,"ARANCIO de BELLER, LYLIA MÓNICA",FRENTE CÍVICO JUJEÑO,JUJUY,NEGATIVO
2005-03-16,1912,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2005-03-16,1912,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2005-03-16,1912,"BUSSI, RICARDO ARGENTINO",FUERZA REPUBLICANA,TUCUMÁN,NEGATIVO
2005-03-16,1912,"FERNÁNDEZ DE KIRCHNER, CRISTINA E.",JUSTICIALISTA,SANTA CRUZ,AFIRMATIVO
2005-03-16,1912,"MENEM, EDUARDO",LEALTAD Y DIGNIDAD JUSTICIALISTA,LA RIOJA,NEGATIVO
2005-03-16,1912,"NEGRE DE ALONSO, LILIANA TERESITA",LEALTAD Y DIGNIDAD JUSTICIALISTA,SAN LUIS,NEGATIVO
2005-03-16,1912,"SAPAG, LUZ MARÍA",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AFIRMATIVO
2005-03-16,1912,"SALVATORI, PEDRO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AUSENTE
2005-03-16,1912,"IBARRA, VILMA LIDIA",PARTIDO DE LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2005-03-16,1912,"CONTI, DIANA BEATRIZ",PARTIDO DE LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2005-03-16,1912,"GÓMEZ DIEZ, RICARDO",PARTIDO RENOVADOR DE SALTA,SALTA,NEGATIVO
2005-03-16,1912,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,NEGATIVO
2005-03-16,1912,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2005-03-16,1912,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2005-03-16,1912,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AFIRMATIVO
2005-03-16,1912,"MARTÍNEZ PASS DE CRESTO, LAURA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2005-03-16,1912,"BAR, GRACIELA YOLANDA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2005-03-16,1912,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2005-03-16,1912,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2005-03-16,1912,"LÓPEZ ARIAS, MARCELO EDUARDO",PJ FRENTE PARA LA VICTORIA,SALTA,AFIRMATIVO
2005-03-16,1912,"ESCUDERO, SONIA MARGARITA",PJ FRENTE PARA LA VICTORIA,SALTA,AFIRMATIVO
2005-03-16,1912,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2005-03-16,1912,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AUSENTE
2005-03-16,1912,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,CHUBUT,AFIRMATIVO
2005-03-16,1912,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AFIRMATIVO
2005-03-16,1912,"GALLIA, SERGIO ADRIÁN",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2005-03-16,1912,"DANIELE, MARIO DOMINGO",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2005-03-16,1912,"CAPARRÓS, MABEL LUISA",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2005-03-16,1912,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,NEGATIVO
2005-03-16,1912,"MERA, MARIO RUBÉN",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2005-03-16,1912,"CASTRO, MARÍA ELISA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2005-03-16,1912,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-03-16,1912,"JAQUE, CELSO ALEJANDRO",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-03-16,1912,"OCHOA, RAÚL ERNESTO",PUNTANO INDEPENDIENTE,SAN LUIS,NEGATIVO
2005-03-16,1912,"TERRAGNO, RODOLFO",RADICAL INDEPENDIENTE,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2005-03-16,1912,"FALCO, LUIS",RADICAL RIONEGRINO,RÍO NEGRO,NEGATIVO
2005-03-16,1912,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AUSENTE
2005-03-16,1912,"CAPITANICH, JORGE MILTON",SIN ESPECIFICAR,CHACO,AFIRMATIVO
2005-03-16,1912,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AFIRMATIVO
2005-03-16,1912,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,AUSENTE
2005-03-16,1912,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,NEGATIVO
2005-03-16,1912,"TAFFAREL, RICARDO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,NEGATIVO
2005-03-16,1912,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,MISIONES,NEGATIVO
2005-03-16,1912,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,NEGATIVO
2005-03-16,1912,"LESCANO, MARCELA FABIANA",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,NEGATIVO
2005-03-16,1912,"MASTANDREA, ALICIA ESTER",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-03-16,1912,"CURLETTI, MIRIAN BELÉN",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-03-16,1912,"PRADES, CARLOS ALFONSO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AUSENTE
2005-03-16,1912,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,NEGATIVO
2005-03-16,1912,"ISIDORI, AMANDA MERCEDES",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,NEGATIVO
2005-03-16,1912,"CAPOS, LILIANA",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2005-03-16,1912,"ZAVALÍA, JOSÉ LUIS",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,NEGATIVO
2005-03-16,1912,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2005-03-16,1912,"AGUNDEZ, JORGE ALFREDO",UCR - UNIÓN CÍVICA RADICAL,SAN LUIS,NEGATIVO
2005-03-16,1912,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,AFIRMATIVO
2005-03-16,1912,"JENEFES, GUILLERMO RAÚL",,JUJUY,AFIRMATIVO
2005-03-16,1912,"OVIEDO, MERCEDES MARGARITA",,MISIONES,AFIRMATIVO
2005-03-16,1912,"PUERTA, FEDERICO RAMÓN",,MISIONES,AFIRMATIVO
2005-03-16,1912,"MAYANS, JOSÉ MIGUEL ÁNGEL",,FORMOSA,AFIRMATIVO
2005-03-16,1912,"PAZ, ELVA AZUCENA",,FORMOSA,AUSENTE
2005-03-16,1912,"MARTINAZZO, LUIS EDUARDO",,SAN JUAN,AFIRMATIVO
2005-03-16,1912,"MARTIN, FLORIANA NÉLIDA",,SAN JUAN,AUSENTE
2005-03-16,1912,"YOMA, JORGE RAÚL",,LA RIOJA,AFIRMATIVO
2005-03-16,1912,"MAZA, ADA MERCEDES",,LA RIOJA,AFIRMATIVO
2005-03-16,1912,"FERNÁNDEZ, NICOLÁS ALEJANDRO",,SANTA CRUZ,AFIRMATIVO
2005-03-16,1912,"CAFIERO, ANTONIO FRANCISCO",,BUENOS AIRES,AFIRMATIVO
2005-03-16,1912,"MULLER, MABEL HILDA",,BUENOS AIRES,AFIRMATIVO
2005-03-16,1912,"AVELIN DE GINESTAR, NANCY",,SAN JUAN,NEGATIVO
2005-04-06,2379,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,NEGATIVO
2005-04-06,2379,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AFIRMATIVO
2005-04-06,2379,"ARANCIO de BELLER, LYLIA MÓNICA",FRENTE CÍVICO JUJEÑO,JUJUY,AUSENTE
2005-04-06,2379,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2005-04-06,2379,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AUSENTE
2005-04-06,2379,"BUSSI, RICARDO ARGENTINO",FUERZA REPUBLICANA,TUCUMÁN,AFIRMATIVO
2005-04-06,2379,"FERNÁNDEZ DE KIRCHNER, CRISTINA E.",JUSTICIALISTA,SANTA CRUZ,AFIRMATIVO
2005-04-06,2379,"MENEM, EDUARDO",LEALTAD Y DIGNIDAD JUSTICIALISTA,LA RIOJA,AUSENTE
2005-04-06,2379,"NEGRE DE ALONSO, LILIANA TERESITA",LEALTAD Y DIGNIDAD JUSTICIALISTA,SAN LUIS,AFIRMATIVO
2005-04-06,2379,"SAPAG, LUZ MARÍA",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AUSENTE
2005-04-06,2379,"SALVATORI, PEDRO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AUSENTE
2005-04-06,2379,"IBARRA, VILMA LIDIA",PARTIDO DE LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2005-04-06,2379,"CONTI, DIANA BEATRIZ",PARTIDO DE LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2005-04-06,2379,"GÓMEZ DIEZ, RICARDO",PARTIDO RENOVADOR DE SALTA,SALTA,AFIRMATIVO
2005-04-06,2379,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,AUSENTE
2005-04-06,2379,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2005-04-06,2379,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AUSENTE
2005-04-06,2379,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AUSENTE
2005-04-06,2379,"BAR, GRACIELA YOLANDA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2005-04-06,2379,"MARTÍNEZ PASS DE CRESTO, LAURA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AUSENTE
2005-04-06,2379,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2005-04-06,2379,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2005-04-06,2379,"LÓPEZ ARIAS, MARCELO EDUARDO",PJ FRENTE PARA LA VICTORIA,SALTA,AUSENTE
2005-04-06,2379,"ESCUDERO, SONIA MARGARITA",PJ FRENTE PARA LA VICTORIA,SALTA,AUSENTE
2005-04-06,2379,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2005-04-06,2379,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AUSENTE
2005-04-06,2379,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,CHUBUT,AFIRMATIVO
2005-04-06,2379,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AUSENTE
2005-04-06,2379,"GALLIA, SERGIO ADRIÁN",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2005-04-06,2379,"DANIELE, MARIO DOMINGO",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2005-04-06,2379,"CAPARRÓS, MABEL LUISA",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2005-04-06,2379,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,AUSENTE
2005-04-06,2379,"MERA, MARIO RUBÉN",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2005-04-06,2379,"CASTRO, MARÍA ELISA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AUSENTE
2005-04-06,2379,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-04-06,2379,"JAQUE, CELSO ALEJANDRO",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-04-06,2379,"OCHOA, RAÚL ERNESTO",PUNTANO INDEPENDIENTE,SAN LUIS,AUSENTE
2005-04-06,2379,"TERRAGNO, RODOLFO",RADICAL INDEPENDIENTE,CIUDAD AUTÓNOMA DE BUENOS AIRES,NEGATIVO
2005-04-06,2379,"FALCO, LUIS",RADICAL RIONEGRINO,RÍO NEGRO,NEGATIVO
2005-04-06,2379,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AFIRMATIVO
2005-04-06,2379,"CAPITANICH, JORGE MILTON",SIN ESPECIFICAR,CHACO,AFIRMATIVO
2005-04-06,2379,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AFIRMATIVO
2005-04-06,2379,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,AFIRMATIVO
2005-04-06,2379,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,NEGATIVO
2005-04-06,2379,"TAFFAREL, RICARDO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,NEGATIVO
2005-04-06,2379,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,MISIONES,AUSENTE
2005-04-06,2379,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,NEGATIVO
2005-04-06,2379,"LESCANO, MARCELA FABIANA",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AUSENTE
2005-04-06,2379,"MASTANDREA, ALICIA ESTER",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-04-06,2379,"CURLETTI, MIRIAN BELÉN",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-04-06,2379,"PRADES, CARLOS ALFONSO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,NEGATIVO
2005-04-06,2379,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,NEGATIVO
2005-04-06,2379,"ISIDORI, AMANDA MERCEDES",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,NEGATIVO
2005-04-06,2379,"CAPOS, LILIANA",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2005-04-06,2379,"ZAVALÍA, JOSÉ LUIS",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,NEGATIVO
2005-04-06,2379,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2005-04-06,2379,"AGUNDEZ, JORGE ALFREDO",UCR - UNIÓN CÍVICA RADICAL,SAN LUIS,NEGATIVO
2005-04-06,2379,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,AUSENTE
2005-04-06,2379,"JENEFES, GUILLERMO RAÚL",,JUJUY,AFIRMATIVO
2005-04-06,2379,"OVIEDO, MERCEDES MARGARITA",,MISIONES,AFIRMATIVO
2005-04-06,2379,"PUERTA, FEDERICO RAMÓN",,MISIONES,AUSENTE
2005-04-06,2379,"MAYANS, JOSÉ MIGUEL ÁNGEL",,FORMOSA,AFIRMATIVO
2005-04-06,2379,"PAZ, ELVA AZUCENA",,FORMOSA,AFIRMATIVO
2005-04-06,2379,"MARTINAZZO, LUIS EDUARDO",,SAN JUAN,AFIRMATIVO
2005-04-06,2379,"MARTIN, FLORIANA NÉLIDA",,SAN JUAN,AFIRMATIVO
2005-04-06,2379,"MAZA, ADA MERCEDES",,LA RIOJA,AFIRMATIVO
2005-04-06,2379,"YOMA, JORGE RAÚL",,LA RIOJA,AUSENTE
2005-04-06,2379,"FERNÁNDEZ, NICOLÁS ALEJANDRO",,SANTA CRUZ,AUSENTE
2005-04-06,2379,"MULLER, MABEL HILDA",,BUENOS AIRES,AFIRMATIVO
2005-04-06,2379,"CAFIERO, ANTONIO FRANCISCO",,BUENOS AIRES,AUSENTE
2005-04-06,2379,"AVELIN DE GINESTAR, NANCY",,SAN JUAN,AUSENTE
2005-04-20,2309,"SÁNCHEZ, MARÍA DORA",CONCERTACIÓN PLURAL,CORRIENTES,NEGATIVO
2005-04-20,2309,"LATORRE, ROXANA ITATÍ",FEDERALISMO SANTAFESINO,SANTA FE,AFIRMATIVO
2005-04-20,2309,"ARANCIO de BELLER, LYLIA MÓNICA",FRENTE CÍVICO JUJEÑO,JUJUY,NEGATIVO
2005-04-20,2309,"COLOMBO de ACEVEDO, MARÍA TERESITA DEL VALLE",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AUSENTE
2005-04-20,2309,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AUSENTE
2005-04-20,2309,"BUSSI, RICARDO ARGENTINO",FUERZA REPUBLICANA,TUCUMÁN,NEGATIVO
2005-04-20,2309,"FERNÁNDEZ DE KIRCHNER, CRISTINA E.",JUSTICIALISTA,SANTA CRUZ,AFIRMATIVO
2005-04-20,2309,"MENEM, EDUARDO",LEALTAD Y DIGNIDAD JUSTICIALISTA,LA RIOJA,AUSENTE
2005-04-20,2309,"NEGRE DE ALONSO, LILIANA TERESITA",LEALTAD Y DIGNIDAD JUSTICIALISTA,SAN LUIS,AFIRMATIVO
2005-04-20,2309,"SAPAG, LUZ MARÍA",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AFIRMATIVO
2005-04-20,2309,"SALVATORI, PEDRO",MOVIMIENTO POPULAR NEUQUINO,NEUQUÉN,AUSENTE
2005-04-20,2309,"IBARRA, VILMA LIDIA",PARTIDO DE LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2005-04-20,2309,"CONTI, DIANA BEATRIZ",PARTIDO DE LA VICTORIA,BUENOS AIRES,AFIRMATIVO
2005-04-20,2309,"GÓMEZ DIEZ, RICARDO",PARTIDO RENOVADOR DE SALTA,SALTA,AUSENTE
2005-04-20,2309,"GIUSTINIANI, RUBÉN HÉCTOR",PARTIDO SOCIALISTA,SANTA FE,NEGATIVO
2005-04-20,2309,"GIRI, HAIDE DELIA",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AFIRMATIVO
2005-04-20,2309,"URQUÍA, ROBERTO DANIEL",PJ FRENTE PARA LA VICTORIA,CÓRDOBA,AUSENTE
2005-04-20,2309,"MIRANDA, JULIO ANTONIO",PJ FRENTE PARA LA VICTORIA,TUCUMÁN,AFIRMATIVO
2005-04-20,2309,"MARTÍNEZ PASS DE CRESTO, LAURA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2005-04-20,2309,"BAR, GRACIELA YOLANDA",PJ FRENTE PARA LA VICTORIA,ENTRE RÍOS,AFIRMATIVO
2005-04-20,2309,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2005-04-20,2309,"RÍOS, ROBERTO FABIÁN",PJ FRENTE PARA LA VICTORIA,CORRIENTES,AFIRMATIVO
2005-04-20,2309,"LÓPEZ ARIAS, MARCELO EDUARDO",PJ FRENTE PARA LA VICTORIA,SALTA,AFIRMATIVO
2005-04-20,2309,"ESCUDERO, SONIA MARGARITA",PJ FRENTE PARA LA VICTORIA,SALTA,AFIRMATIVO
2005-04-20,2309,"MARÍN, RUBÉN HUGO",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2005-04-20,2309,"GALLEGO, SILVIA ESTER",PJ FRENTE PARA LA VICTORIA,LA PAMPA,AFIRMATIVO
2005-04-20,2309,"GUINLE, MARCELO ALEJANDRO HORACIO",PJ FRENTE PARA LA VICTORIA,CHUBUT,AFIRMATIVO
2005-04-20,2309,"PICHETTO, MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,RÍO NEGRO,AFIRMATIVO
2005-04-20,2309,"GALLIA, SERGIO ADRIÁN",PJ FRENTE PARA LA VICTORIA,NEUQUÉN,AFIRMATIVO
2005-04-20,2309,"DANIELE, MARIO DOMINGO",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AUSENTE
2005-04-20,2309,"CAPARRÓS, MABEL LUISA",PJ FRENTE PARA LA VICTORIA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AUSENTE
2005-04-20,2309,"SAADI, RAMÓN EDUARDO",PJ FRENTE PARA LA VICTORIA,CATAMARCA,AUSENTE
2005-04-20,2309,"MERA, MARIO RUBÉN",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2005-04-20,2309,"CASTRO, MARÍA ELISA",PJ FRENTE PARA LA VICTORIA,SANTIAGO DEL ESTERO,AFIRMATIVO
2005-04-20,2309,"PERCEVAL, MARÍA CRISTINA",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-04-20,2309,"JAQUE, CELSO ALEJANDRO",PJ FRENTE PARA LA VICTORIA,MENDOZA,AFIRMATIVO
2005-04-20,2309,"OCHOA, RAÚL ERNESTO",PUNTANO INDEPENDIENTE,SAN LUIS,AUSENTE
2005-04-20,2309,"TERRAGNO, RODOLFO",RADICAL INDEPENDIENTE,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2005-04-20,2309,"FALCO, LUIS",RADICAL RIONEGRINO,RÍO NEGRO,AUSENTE
2005-04-20,2309,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AFIRMATIVO
2005-04-20,2309,"CAPITANICH, JORGE MILTON",SIN ESPECIFICAR,CHACO,AFIRMATIVO
2005-04-20,2309,"GIUSTI, SILVIA ESTER",TRABAJO Y DIGNIDAD,CHUBUT,AUSENTE
2005-04-20,2309,"PINCHETTI DE SIERRA MORALES, DELIA NORMA",TUCUMAN,TUCUMÁN,AUSENTE
2005-04-20,2309,"MORALES, GERARDO RUBÉN",UCR - UNIÓN CÍVICA RADICAL,JUJUY,NEGATIVO
2005-04-20,2309,"TAFFAREL, RICARDO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AUSENTE
2005-04-20,2309,"LOSADA, MARIO ANÍBAL",UCR - UNIÓN CÍVICA RADICAL,MISIONES,NEGATIVO
2005-04-20,2309,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,NEGATIVO
2005-04-20,2309,"LESCANO, MARCELA FABIANA",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,NEGATIVO
2005-04-20,2309,"MASTANDREA, ALICIA ESTER",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-04-20,2309,"CURLETTI, MIRIAN BELÉN",UCR - UNIÓN CÍVICA RADICAL,CHACO,NEGATIVO
2005-04-20,2309,"PRADES, CARLOS ALFONSO",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,NEGATIVO
2005-04-20,2309,"MASSONI, NORBERTO",UCR - UNIÓN CÍVICA RADICAL,CHUBUT,NEGATIVO
2005-04-20,2309,"ISIDORI, AMANDA MERCEDES",UCR - UNIÓN CÍVICA RADICAL,RÍO NEGRO,NEGATIVO
2005-04-20,2309,"CAPOS, LILIANA",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",NEGATIVO
2005-04-20,2309,"ZAVALÍA, JOSÉ LUIS",UCR - UNIÓN CÍVICA RADICAL,SANTIAGO DEL ESTERO,NEGATIVO
2005-04-20,2309,"SANZ, ERNESTO RICARDO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2005-04-20,2309,"AGUNDEZ, JORGE ALFREDO",UCR - UNIÓN CÍVICA RADICAL,SAN LUIS,NEGATIVO
2005-04-20,2309,"ROSSI, CARLOS ALBERTO",VECINALISTA - PARTIDO NUEVO,CÓRDOBA,AFIRMATIVO
2005-04-20,2309,"JENEFES, GUILLERMO RAÚL",,JUJUY,AFIRMATIVO
2005-04-20,2309,"OVIEDO, MERCEDES MARGARITA",,MISIONES,AFIRMATIVO
2005-04-20,2309,"PUERTA, FEDERICO RAMÓN",,MISIONES,AUSENTE
2005-04-20,2309,"MAYANS, JOSÉ MIGUEL ÁNGEL",,FORMOSA,AFIRMATIVO
2005-04-20,2309,"PAZ, ELVA AZUCENA",,FORMOSA,AFIRMATIVO
2005-04-20,2309,"MARTINAZZO, LUIS EDUARDO",,SAN JUAN,AFIRMATIVO
2005-04-20,2309,"MARTIN, FLORIANA NÉLIDA",,SAN JUAN,AFIRMATIVO
2005-04-20,2309,"YOMA, JORGE RAÚL",,LA RIOJA,AFIRMATIVO
2005-04-20,2309,"MAZA, ADA MERCEDES",,LA RIOJA,AFIRMATIVO
2005-04-20,2309,"FERNÁNDEZ, NICOLÁS ALEJANDRO",,SANTA CRUZ,AFIRMATIVO
